cfg_family,cfg_t_steps,cfg_mu_daily,cfg_sigma_daily,cfg_nu,cfg_phi,cfg_garch_alpha,cfg_garch_beta,cfg_p_stay_low,cfg_p_stay_high,cfg_vol_ratio,cfg_label,true_sharpe,sharpe_hat,cov_lo_iid_90,width_lo_iid_90,cov_lo_iid_95,width_lo_iid_95,cov_lo_hac_90,width_lo_hac_90,cov_lo_hac_95,width_lo_hac_95,x_lo_hac_nw_lags,cov_iid_pct_90,width_iid_pct_90,cov_iid_pct_95,width_iid_pct_95,cov_iid_basic_90,width_iid_basic_90,cov_iid_basic_95,width_iid_basic_95,cov_iid_bca_90,width_iid_bca_90,cov_iid_bca_95,width_iid_bca_95,cov_trade_fixed_5_90,width_trade_fixed_5_90,cov_trade_fixed_5_95,width_trade_fixed_5_95,x_trade_fixed_5_n_trades,x_trade_fixed_5_n_dropped_days,cov_trade_fixed_21_90,width_trade_fixed_21_90,cov_trade_fixed_21_95,width_trade_fixed_21_95,x_trade_fixed_21_n_trades,x_trade_fixed_21_n_dropped_days,cov_trade_cusum_90,width_trade_cusum_90,cov_trade_cusum_95,width_trade_cusum_95,x_trade_cusum_n_trades,x_trade_cusum_mean_trade_len,cov_sb_l5_90,width_sb_l5_90,cov_sb_l5_95,width_sb_l5_95,cov_sb_l10_90,width_sb_l10_90,cov_sb_l10_95,width_sb_l10_95,cov_sb_l20_90,width_sb_l20_90,cov_sb_l20_95,width_sb_l20_95,cov_sb_l50_90,width_sb_l50_90,cov_sb_l50_95,width_sb_l50_95,cov_sb_auto_90,width_sb_auto_90,cov_sb_auto_95,width_sb_auto_95,x_sb_auto_block_len,cov_cb_auto_90,width_cb_auto_90,cov_cb_auto_95,width_cb_auto_95,x_cb_auto_block_len
iid_gaussian,250,0.0009256227281670726,0.009427052178066327,,,,,,,,iid_gaussian,1.55868504831054,0.7405236365498266,1,3.3046362026088483,1,3.9377169086618315,1,3.3815291827028444,1,4.029340545670497,4,1,3.246958512979894,1,3.924501925363165,1,3.2469585129798944,1,3.924501925363165,1,3.249644269957476,1,3.9446519715685473,1,3.6970375527433443,1,4.45435487515955,50,0,1,3.7255709133959973,1,4.440924215605784,11,19,1,3.552264724838006,1,4.164809117709111,40,6.25,1,3.413340489574584,1,4.1147744720327815,1,3.6060045780730086,1,4.268198626097779,1,3.3184498197291883,1,3.995185944317077,1,2.8671030617603903,1,3.4336699957680317,1,3.3525006608829004,1,3.9636066720744116,1.0,1,3.260462374178423,1,3.951824755563798,1.0
iid_gaussian,250,0.0014952346754903958,0.013944125915860197,,,,,,,,iid_gaussian,1.702230370077913,1.6528088526583595,1,3.3117787879317175,1,3.946227824016211,1,3.411813909601384,1,4.065427023537089,4,1,3.331626371379904,1,3.883562253164472,1,3.331626371379904,1,3.883562253164472,1,3.3301938221303495,1,3.897664301096973,1,3.2606267182006494,1,3.8910005910337504,50,0,1,2.9409318217302927,1,3.5250952075600464,11,19,1,3.110549940445879,1,3.8362462821065586,36,6.944444444444445,1,3.5476247752829937,1,4.129767989865276,1,3.377005445538619,1,4.0022773137092456,1,2.9881238196912308,1,3.5517846594497198,1,2.71190314457777,1,3.1912117549471786,1,3.235749456510703,1,3.905593235109012,1.0,1,3.2689783414417404,1,3.9944967586809708,1.0
iid_gaussian,250,0.00021782902045668537,0.008385449159104143,,,,,,,,iid_gaussian,0.41237248394891846,1.3188995937295411,1,3.3085346402957283,1,3.942362183680266,1,3.2195874247288323,1,3.8363750391831957,4,1,3.13317859520724,1,3.7272603579804175,1,3.13317859520724,1,3.7272603579804175,1,3.154707412800036,1,3.7280827800576315,1,2.918940623886324,1,3.4781681423471364,50,0,1,3.4977601745931874,1,4.083406726593565,11,19,1,3.22055054240123,1,3.811998156763138,32,7.8125,1,3.1969399517641683,1,3.858250856751893,1,3.2216697974887665,1,3.8292114236667603,1,3.4343512587138676,1,4.007119897447113,1,3.380174123946822,1,4.030231773102877,1,3.366437903585812,1,3.980761604081344,1.0,1,3.3649519232032477,1,3.961752136471964,1.0
iid_gaussian,250,6.87619224719878e-05,0.00715633978373873,,,,,,,,iid_gaussian,0.1525307227124464,0.7286214027700852,1,3.304578937807193,1,3.937648673442,1,3.584452750853691,1,4.271138890929428,4,1,3.370592229129394,1,4.136210780808235,1,3.370592229129394,1,4.136210780808235,1,3.3933979593668258,1,4.1265629971670315,1,3.655792245081813,1,4.329807736543604,50,0,1,3.8773279707811366,1,4.592469340581641,11,19,1,3.5187040638946327,1,4.195175507884052,42,5.9523809523809526,1,3.7095032422781418,1,4.404367477172696,1,3.651716172076501,1,4.28110946240901,1,3.8502177072954336,1,4.52366014228416,1,3.889327733656046,1,4.535356479414627,1,3.372888549158708,1,3.962688422970008,1.0,1,3.3492180555134676,1,3.8564853796328586,1.0
iid_gaussian,250,0.0021994678187588707,0.019629929491943233,,,,,,,,iid_gaussian,1.7786854102091603,2.9991799915444224,1,3.332183047023841,1,3.97054099832942,1,3.5223616137991165,1,4.19715273775928,4,1,3.4600651059030403,1,4.121286969265784,1,3.4600651059030403,1,4.121286969265784,1,3.407561382193175,1,4.183466171223881,1,3.4628264724989384,1,4.149912361675102,50,0,0,2.7214284123345056,0,3.1968064664880753,11,19,1,3.6625377701662174,1,4.346976405446917,44,5.681818181818182,1,3.466303280526711,1,4.254319352491236,1,3.7752010091773096,1,4.490906484843971,1,4.066991359112589,1,4.72631798577887,1,4.431146661546749,1,5.1889834759436235,1,3.303971582905208,1,4.024652505806671,1.0,1,3.2782956921709583,1,3.804675500418943,1.0
iid_gaussian,250,0.0007579676536058745,0.01986107824331956,,,,,,,,iid_gaussian,0.605826296650382,2.860045537452052,0,3.329534344416533,0,3.9673848745072036,0,3.4825907554967177,0,4.149762837144587,4,0,3.2660553677151105,0,3.9271218660748506,0,3.2660553677151105,0,3.9271218660748506,0,3.2902900000039628,0,3.9040953359449118,0,3.498792805039671,0,4.1937110815333085,50,0,0,3.3109948818930635,0,3.968338339708642,11,19,0,3.378328469957766,0,4.031802795629751,47,5.319148936170213,0,3.485943039797415,0,4.1841125266615995,0,3.37024983496387,0,4.037983104484518,0,3.22884116157163,0,3.878730553715438,0,2.4460083190762676,0,2.953740551935751,0,3.2225443078171203,0,3.7971747889599987,1.0,0,3.3172891640254623,0,3.9223754995672135,1.0
iid_gaussian,250,0.001372457036441949,0.01875235978535343,,,,,,,,iid_gaussian,1.1618313785923358,-0.5408126111081677,0,3.3037980732010963,1,3.936718215874424,0,3.3009782219626596,1,3.9333581558797,4,0,3.2568329642780878,1,3.868261758233915,0,3.2568329642780878,1,3.868261758233915,0,3.2617753983491644,1,3.86931582187976,1,3.5462762831256036,1,4.118453524614188,50,0,0,2.771319398637524,0,3.361286253096432,11,19,0,3.206196145781361,1,3.82121616811979,33,7.575757575757576,0,3.3250716722550706,1,3.9848961404620997,0,3.1709852636443747,1,3.77783460790303,0,3.04582949288324,1,3.6883725696612633,0,2.5406991339651253,0,3.0216425598717453,0,3.376806773877096,1,4.01593758665539,1.0,0,3.25910021516387,1,3.9363396253784586,1.0
iid_gaussian,250,0.0012470371029419404,0.01142999663656145,,,,,,,,iid_gaussian,1.731942793141918,0.7360769503391813,1,3.3046146999689485,1,3.9376912866860607,1,3.144235841245478,1,3.7465880895205945,4,1,3.2935718045996234,1,4.024843050947749,1,3.293571804599623,1,4.024843050947749,1,3.311632298610997,1,4.028190855149395,1,2.860868424594919,1,3.34890650336435,50,0,0,2.6662501191936565,1,3.2013889651169327,11,19,1,3.1194761879014123,1,3.7289466605629937,33,7.575757575757576,1,3.1372780498508326,1,3.728247643035821,1,2.932430021463353,1,3.5651678141616108,1,2.8323906453626564,1,3.3130467043166814,1,2.5003587325072214,1,3.0039460384309047,1,3.263338414368144,1,3.9474790027214883,1.0,1,3.266551463432236,1,3.874387477200564,1.0
iid_gaussian,250,7.343634373906182e-05,0.00578468414905765,,,,,,,,iid_gaussian,0.20152626942551133,-0.7925086757476216,1,3.3048971803000144,1,3.9380278827613333,1,2.7657048133062547,1,3.295540549705861,4,1,3.4267867089107664,1,3.9889795656062828,1,3.4267867089107664,1,3.9889795656062828,1,3.404559985982646,1,3.972140775496306,1,2.9185959599184113,1,3.401321750703458,50,0,1,2.593906445557276,1,3.0703840030351275,11,19,1,3.339201198371034,1,3.954398753390169,35,7.142857142857143,1,2.773925537101533,1,3.3873291247286956,1,2.5702842315522787,1,3.1445538504064787,1,2.5911659773832505,1,3.078431422183667,1,2.4909834619673945,1,2.9815391991288775,1,3.392329476349994,1,3.993437908864637,1.0,1,3.375142681568902,1,4.1132620828857345,1.0
iid_gaussian,250,0.0006395806321645247,0.011860169341031224,,,,,,,,iid_gaussian,0.8560609452143011,0.8152882524765518,1,3.3050171096603256,1,3.938170787408317,1,3.1321589849980476,1,3.7321976277168285,4,1,3.12496320414368,1,3.784417606639741,1,3.12496320414368,1,3.7844176066397415,1,3.142703847938109,1,3.7991960694108426,1,3.2970191219397593,1,3.821330909059755,50,0,1,2.625029514828915,1,3.1090745137388254,11,19,1,3.106483228661777,1,3.7640958083335665,36,6.944444444444445,1,2.9853979212194237,1,3.5039943168324736,1,2.5129869786941215,1,3.008324731074532,1,2.224749722778814,1,2.6948690085542024,1,1.7037740272158088,1,1.9934224515065861,1,3.306597663120248,1,3.909115586427486,1.0,1,3.283019266644283,1,3.892394466270659,1.0
iid_gaussian,250,0.0007295418052623892,0.008009942486761375,,,,,,,,iid_gaussian,1.445842731784571,2.8936101459593737,1,3.3301619915192413,1,3.9681327621588176,1,3.713757028419795,1,4.425214440828807,4,1,3.296798358043511,1,3.847414159661519,1,3.296798358043511,1,3.8474141596615183,1,3.3000071427401547,1,3.84724365745804,1,3.4923584031018846,1,4.073744069352323,50,0,1,3.678645919813138,1,4.518405816072443,11,19,1,3.5445062955178557,1,4.2984907045626,41,6.097560975609756,1,3.7426870864150814,1,4.398628841792122,1,3.566011602174254,1,4.223399679826569,1,3.080861593149349,1,3.8532432953803566,0,2.325327493411743,0,2.8216876243153406,1,3.300577095220194,1,3.9173662024262628,1.0,1,3.2995303492677484,1,3.962190762303136,1.0
iid_gaussian,250,0.0010090292274113374,0.009183669116357469,,,,,,,,iid_gaussian,1.744165888928433,2.313236858126513,1,3.320327018957986,1,3.9564136695337027,1,3.3572353369521313,1,4.000392642989565,4,1,3.3425674220325976,1,3.975775776879607,1,3.3425674220325976,1,3.9757757768796065,1,3.3425332600732176,1,3.973514844384095,1,3.3572691167037867,1,4.05112816093107,50,0,1,3.683276261716009,1,4.390468082822677,11,19,1,3.781400150441057,1,4.50940183738726,38,6.578947368421052,1,3.5016395279780292,1,4.185500357059567,1,3.4005117409154755,1,4.085359939332351,1,3.4200178077053334,1,4.02349096858009,1,3.221233463113913,1,3.8454766503622855,1,3.380939692805815,1,4.020952301906815,1.0,1,3.2592924880608387,1,3.8207369970434373,1.0
iid_gaussian,250,0.0006250600478569916,0.01182733908212058,,,,,,,,iid_gaussian,0.8389478459842492,0.0311332403358191,1,3.3028430459706732,1,3.9355802307399332,1,3.229744064873279,1,3.848477422374545,4,1,3.354018513621936,1,3.9858196103555006,1,3.354018513621936,1,3.9858196103555006,1,3.35433214677325,1,3.985706750538002,1,3.4146822133736268,1,4.004399886503816,50,0,1,3.2353676008469545,1,3.8809778936967243,11,19,1,3.354007759548034,1,4.095885317686163,42,5.9523809523809526,1,3.2838326459346785,1,3.984548231324445,1,3.336315452079089,1,3.943863643102026,1,3.69874514578537,1,4.37145744408482,1,3.670227056247228,1,4.263775539674159,1,3.2021249667356857,1,3.964996244959211,1.0,1,3.2903073277873967,1,3.916703346422125,1.0
iid_gaussian,250,0.000744327440957786,0.010709805719992383,,,,,,,,iid_gaussian,1.1032722838842393,-0.3818742956280953,1,3.3033176593170372,1,3.9361457674236924,1,3.39043325681145,1,4.039950404373175,4,1,3.239236057938232,1,4.00606089082051,1,3.239236057938232,1,4.0060608908205095,1,3.2874373109643873,1,4.032966619696559,1,3.237307307659567,1,3.8916445028540636,50,0,1,3.441330452926361,1,4.084169667403197,11,19,1,3.5103581915905044,1,4.140137480716195,35,7.142857142857143,1,3.4133014820315717,1,4.0940913456885,1,3.501606467578073,1,4.218084062318938,1,3.656831943580884,1,4.225447023777591,1,3.4627194486064123,1,4.182688572788494,1,3.3924767511097187,1,4.166860485853739,1.0,1,3.324523488172133,1,3.8165732982722282,1.0
iid_gaussian,250,0.0006548274496642987,0.007215921100144037,,,,,,,,iid_gaussian,1.4405733317420706,3.1608082798834642,0,3.3354150544153836,1,3.974392172671864,0,3.219925870034947,1,3.836778321639367,4,1,3.428682739353589,1,4.012980263823813,0,3.4286827393535892,1,4.012980263823813,1,3.4320828818258606,1,3.997227336860856,0,3.3637746061920897,1,4.00718313031474,50,0,1,3.65879057338085,1,4.49236232583618,11,19,0,3.6690403608260693,1,4.420843112517067,42,5.9523809523809526,0,3.1213182743564385,1,3.7152197691190665,0,3.200124193198365,1,3.8002789837257707,0,3.0635220892903012,0,3.556072502884808,0,2.5800735848821184,0,3.037733596034676,0,3.4806879332643668,1,4.108515115716013,1.0,0,3.412165810667684,1,4.089071914701723,1.0
iid_gaussian,250,0.001236860659407933,0.014166899726694058,,,,,,,,iid_gaussian,1.3859457359184946,-0.10868150046634052,1,3.3028785722113345,1,3.935622562866671,1,3.327589690944368,1,3.9650676769733915,4,1,3.2565655482752347,1,3.9654802132414866,1,3.2565655482752347,1,3.965480213241487,1,3.271506050058371,1,3.9551730096742777,1,3.595807038269543,1,4.317385907808809,50,0,1,4.102349850881166,1,4.868553851358299,11,19,1,3.2498064571188516,1,3.9072193746673793,32,7.8125,1,3.4963151307991143,1,4.146135708158546,1,3.8444321890460804,1,4.412476337232671,1,4.190375209594069,1,4.859572835457021,1,3.9849866127177958,1,4.553529786743209,1,3.2773532171250546,1,3.915583531414567,1.0,1,3.373380035556793,1,3.928222855439907,1.0
iid_gaussian,250,7.860662086152772e-05,0.012525918628953404,,,,,,,,iid_gaussian,0.09962075103474687,-0.4875134581897134,1,3.303618532067544,1,3.936504279418474,1,3.0642843961850055,1,3.651320066723401,4,1,3.424875441501619,1,4.030907260650241,1,3.424875441501619,1,4.030907260650242,1,3.3890995861347673,1,4.025171522202471,1,2.9335691289783132,1,3.5425017776793415,50,0,1,2.766497258906658,1,3.315372679771218,11,19,1,3.499519266019383,1,4.248844757806356,37,6.756756756756757,1,2.9525288493572317,1,3.618380366776314,1,2.8563018560783493,1,3.3933514731742687,1,2.596595789158309,1,3.2287520570866777,1,2.203140298468069,1,2.6190575943133974,1,3.246518810776342,1,3.8492896813750415,1.0,1,3.1057176585931203,1,3.7705508493505047,1.0
iid_gaussian,250,0.000908124270809705,0.010856557916628996,,,,,,,,iid_gaussian,1.3278633975272292,3.97585366941749,0,3.3542349852218454,0,3.996817503392972,0,3.387209517293884,0,4.036109081810219,4,0,3.4128635728475976,0,4.0002193024337895,0,3.4128635728475976,0,4.0002193024337895,0,3.3993404834596324,0,4.002940227168209,0,3.58006481789349,0,4.290758932081858,50,0,0,4.32279878415169,1,5.115558263757656,11,19,0,3.6013701136763396,0,4.272917068467832,47,5.319148936170213,0,3.496386335220719,0,4.154168573575734,0,3.9750385201378955,0,4.605644719681099,0,4.338035606954372,1,5.27413235190673,0,4.444083830115979,1,5.350798005257451,0,3.340338842610194,0,3.969349173701135,1.0,0,3.413221255670608,0,4.015629079408849,1.0
iid_gaussian,250,7.219544473510475e-05,0.012619733102418968,,,,,,,,iid_gaussian,0.09081548286826192,1.5808561149174596,1,3.311018382184168,1,3.9453217446822118,1,3.2493680811743855,1,3.871860880058547,4,1,3.437688533219638,1,4.079418989301961,1,3.437688533219638,1,4.07941898930196,1,3.4676236778494762,1,4.1809200881799935,1,3.504462378603492,1,4.1768357941380385,50,0,1,2.4151704156805978,1,2.9099363357857713,11,19,0,3.096090044687719,1,3.66437696751762,26,9.615384615384615,1,3.0914231972526527,1,3.8506697005883823,0,2.8275545993039377,1,3.4360048621012456,0,2.4535058928756204,0,2.870592064552664,0,1.7317775806002094,0,2.0596248343716193,1,3.317321400825451,1,4.038464026078265,1.0,1,3.30412847602352,1,3.981576901769709,1.0
iid_gaussian,250,0.0004911876414819878,0.015919326041998878,,,,,,,,iid_gaussian,0.48980478557992396,1.130733496522615,1,3.307026574724101,1,3.9405652127168422,1,3.2164107832874893,1,3.832589837439518,4,1,3.220843733400925,1,3.848514439323254,1,3.220843733400925,1,3.848514439323254,1,3.2336422221123753,1,3.9044322125602413,1,3.109353914053776,1,3.7188046946512365,50,0,1,3.1890595028188935,1,3.715501082910477,11,19,1,3.0774633469358537,1,3.8082525662351996,37,6.756756756756757,1,3.3842968676927803,1,3.9230799699616403,1,3.184062716393684,1,3.806999627317856,1,2.943535744260829,1,3.53930627078253,1,2.365246282489374,1,2.922328452725037,1,3.285276175507887,1,3.8305085219021935,1.0,1,3.311301421844974,1,3.8934617687695026,1.0
iid_gaussian,250,0.00012749735146883043,0.006312429305290208,,,,,,,,iid_gaussian,0.3206305545694308,-0.11683460422303006,1,3.3028845967255287,1,3.9356297415181034,1,3.2600797037189775,1,3.884624565567936,4,1,3.287473284772558,1,3.9217836859164033,1,3.287473284772558,1,3.9217836859164033,1,3.2787451855707666,1,3.9168576458203614,1,2.929361177862141,1,3.485172041328666,50,0,1,2.5798417804585974,1,3.1028899788535513,11,19,1,3.2053630172048955,1,3.820760677120971,30,8.333333333333334,1,3.0940004417224434,1,3.8400457957955663,1,2.828061029357042,1,3.392987523951323,1,2.452646285184734,1,2.9094940063121486,1,2.083401288080927,1,2.517207319556782,1,3.172407774784821,1,3.792430030275462,1.0,1,3.236764495794886,1,3.9046543885406315,1.0
iid_gaussian,250,0.0008707646271893447,0.008536999040662609,,,,,,,,iid_gaussian,1.6191825556321469,1.3052626351069139,1,3.308417584019444,1,3.9422227025240564,1,3.247747865476617,1,3.869930273977385,4,1,3.3946462223089005,1,4.004078623189289,1,3.3946462223089005,1,4.004078623189289,1,3.4387082039997052,1,4.006667750166856,1,3.3952255023833042,1,4.002452798275654,50,0,1,2.214288802377345,1,2.71964767595568,11,19,1,3.242277874009304,1,3.847377818905954,36,6.944444444444445,1,3.3575430152447834,1,4.03355370003041,1,3.108739165901819,1,3.832064393935396,1,2.842423399510064,1,3.382821654493427,1,2.261411169412367,1,2.675074672849463,1,3.3286130196968657,1,4.028749560351656,1.0,1,3.1960409749265177,1,3.854329176786049,1.0
iid_gaussian,250,0.0001466452805263675,0.011889414445572021,,,,,,,,iid_gaussian,0.19579783932516692,0.8267914959303696,1,3.305078961309703,1,3.938244488194319,1,3.4659835275898896,1,4.129974104550333,4,1,3.327027923641517,1,3.8973486216000333,1,3.3270279236415172,1,3.8973486216000337,1,3.3290306512655317,1,3.8920456556807093,1,3.5533595044119233,1,4.213698698639986,50,0,1,3.882394848093994,1,4.6022329209386506,11,19,1,3.2442304124208174,1,4.066423555465234,37,6.756756756756757,1,3.6470500170302524,1,4.393373472705033,1,3.784120921775946,1,4.512096817925858,1,4.105950783069358,1,4.987938605943635,1,4.4772789386151395,1,5.199231057695865,1,3.4327874389374706,1,4.010267887360818,1.0,1,3.191082553988335,1,3.8316024488254046,1.0
iid_gaussian,250,0.0007321385428802514,0.014100793938399154,,,,,,,,iid_gaussian,0.8242329551805035,0.3944812450401632,1,3.3033497244263623,1,3.9361839753580687,1,3.4581053583470354,1,4.120586686893771,4,1,3.4492859335390214,1,4.110944791912095,1,3.4492859335390214,1,4.110944791912095,1,3.4763740819356634,1,4.092450180440431,1,3.510892561176565,1,4.076068495673984,50,0,1,4.070625562395168,1,4.89322365491053,11,19,1,3.4749464128183316,1,4.163834496731615,38,6.578947368421052,1,3.570591946148222,1,4.3211553443862485,1,3.3856671163177454,1,4.135155684820865,1,3.2245834225512513,1,3.877345335243952,1,2.5744671660403,1,3.182011915965436,1,3.3162141350838144,1,3.8490112316085288,1.0,1,3.2563812265314214,1,3.8987578581494358,1.0
iid_gaussian,250,0.0010226625410542946,0.008711639040928223,,,,,,,,iid_gaussian,1.8635143715615334,2.101497832461904,1,3.317278853349479,1,3.9527815561871438,1,2.9918104907725045,1,3.564962081976315,4,1,3.3452527855082703,1,3.9414366926270388,1,3.3452527855082703,1,3.9414366926270388,1,3.378789361097184,1,3.942943589042196,1,3.225923460745304,1,3.8649446759823847,50,0,1,3.6552043993968546,1,4.3394482110232,11,19,1,3.715255450245169,1,4.440567625821944,42,5.9523809523809526,1,3.168669810910014,1,3.7743116606561204,1,3.11220895994601,1,3.627683036275956,1,3.085826727984896,1,3.6444610083192654,1,2.414247214103749,1,2.8966928410189534,1,3.2857707927995397,1,3.8744322488520266,1.0,1,3.2659298023401835,1,3.8998943996341158,1.0
iid_gaussian,250,0.0016549949004833534,0.013616975293638178,,,,,,,,iid_gaussian,1.9293733740435435,1.810648501031989,1,3.313564708134887,1,3.948355879193961,1,3.3933735143136268,1,4.0434539372803675,4,1,3.284208128197018,1,3.7965500981072005,1,3.2842081281970184,1,3.7965500981072005,1,3.2850224338639666,1,3.8140668197239402,1,3.304891088660375,1,3.984358046130674,50,0,1,2.5694421810754218,1,3.0752105982633453,11,19,1,3.3474726199220766,1,4.023184236423856,35,7.142857142857143,1,3.1612635406553675,1,3.8958484011995096,1,3.0352547607757923,1,3.6628277147818253,1,2.8291248432744083,1,3.431129843503213,1,2.363163035113585,1,2.733125854509751,1,3.3386329754825566,1,3.975543764681488,1.0,1,3.2425481515296437,1,3.974281156072269,1.0
iid_gaussian,250,0.0009672585097819196,0.01216858256532126,,,,,,,,iid_gaussian,1.2618357758546384,2.1640780919396385,1,3.318149597500816,1,3.9538191118385435,1,3.5024264303162322,1,4.173398501509051,4,1,3.414515494641516,1,3.997507497311576,1,3.414515494641516,1,3.9975074973115765,1,3.4336157608630895,1,3.9782690127710074,1,3.618686093653456,1,4.448284030848286,50,0,1,2.8368640852046894,1,3.370373560937768,11,19,1,3.8070463419021374,1,4.423639241475342,47,5.319148936170213,1,3.5696466968007075,1,4.2472380654936055,1,3.5792169977469284,1,4.23163168681064,1,3.227232631147753,1,3.8425675597786024,1,2.636084661476734,1,3.2080360469486147,1,3.409852674878636,1,4.1995583909347625,1.0,1,3.394346571168029,1,4.0558750797846725,1.0
iid_gaussian,250,0.0005862388611783491,0.006835944158513183,,,,,,,,iid_gaussian,1.3613706018601954,1.8743803446142289,1,3.314331656568605,1,3.9492697546193822,1,3.0701809525759907,1,3.658346247028916,4,1,3.3173373786058376,1,3.9101279033706904,1,3.3173373786058376,1,3.9101279033706904,1,3.334277225370769,1,3.8515019231225347,1,2.6324278754854498,1,3.1370841796087947,50,0,1,3.275521523843198,1,3.8805983009475384,11,19,1,3.421957427438882,1,3.9962082290477774,41,6.097560975609756,1,2.896644417104442,1,3.4628950533647638,1,2.868147169342097,1,3.479520938838213,1,2.552388815986573,1,3.0832138833019047,1,2.2813868562273187,1,2.6713713363102194,1,3.3909981053862785,1,3.986773577720198,1.0,1,3.4407191500702297,1,4.136272609823348,1.0
iid_gaussian,250,0.0007149314418287397,0.012431132044287238,,,,,,,,iid_gaussian,0.9129647048076903,-0.19661299056932552,1,3.302966531055762,1,3.935727372294316,1,3.1019123146895855,1,3.696156497074271,4,1,3.179722234745001,1,3.844996503483049,1,3.1797222347450007,1,3.844996503483049,1,3.1761923794896245,1,3.8763461128480667,1,3.0635856150643304,1,3.6152941920756674,50,0,1,2.943388012597808,1,3.464800810792674,11,19,1,3.577675292915849,1,4.283961211693111,45,5.555555555555555,1,3.08320900676661,1,3.5915937133100586,1,3.1576673782735667,1,3.78138782770941,1,3.128008107819687,1,3.8576187903887504,1,3.409059282803506,1,3.98827712522867,1,3.38847306205191,1,3.967042915203325,1.0,1,3.2520386193930637,1,3.812023823524084,1.0
iid_gaussian,250,0.0006784599789818838,0.00607746551089228,,,,,,,,iid_gaussian,1.7721562144736522,2.969872624239458,1,3.331614842223539,1,3.969863940549819,1,2.980296674534877,1,3.551242523724687,4,1,3.5117404901399203,1,4.11118593151636,1,3.5117404901399203,1,4.11118593151636,1,3.49256547539862,1,4.091040269939478,1,2.7387459878277056,1,3.2402007242579063,50,0,0,2.042639906639637,0,2.4943333894927227,11,19,1,3.152720517388354,1,3.7159535532335477,33,7.575757575757576,1,2.955736990590007,1,3.416556822783093,1,2.841286209703428,1,3.2998823887215547,1,2.519145976064414,1,2.98558714380799,0,2.2257477580257454,1,2.6816924447507926,1,3.445608250128383,1,4.0499789545626905,1.0,1,3.395319374472205,1,4.00431466560877,1.0
iid_gaussian,250,0.0007807834989309048,0.01422413345757331,,,,,,,,iid_gaussian,0.8713749651389164,0.11500990440943609,1,3.302883210578055,1,3.935628089821514,1,3.2496659707778446,1,3.8722158374143754,4,1,3.359255941848719,1,3.924539882647254,1,3.3592559418487196,1,3.924539882647254,1,3.389536376377972,1,3.940287776458816,1,2.8828001620095325,1,3.53768591590096,50,0,1,2.7556912520495276,1,3.3608061410490717,11,19,1,3.3015178618690473,1,4.004558312141371,35,7.142857142857143,1,3.1569119497141775,1,3.8069368013765974,1,3.1887781445209935,1,3.7878312383339114,1,3.1260285303079485,1,3.786026987254073,1,2.926846664029388,1,3.5131002089401036,1,3.341387266010054,1,3.9787236707139195,1.0,1,3.2475614483586517,1,3.907685033665695,1.0
iid_gaussian,250,0.0011096342036911871,0.011629214380111079,,,,,,,,iid_gaussian,1.5147108239258529,2.2949239671386468,1,3.3200519534262343,1,3.9560859087367612,1,3.115200404049263,1,3.711990232150496,4,1,3.3326120919472446,1,3.9662255533809536,1,3.332612091947244,1,3.966225553380953,1,3.3181167480596496,1,3.936395866504695,1,3.1539508862400565,1,3.8800994130647046,50,0,1,1.9899987763115432,1,2.3222616642130776,11,19,1,3.1756798587995063,1,3.913018387681396,37,6.756756756756757,1,3.0451347187870024,1,3.6394239389743346,1,2.7189908339864073,1,3.3184697950981765,1,2.351438031806846,1,2.801962820936442,1,1.8214974567682605,1,2.1502956258926527,1,3.3492540323900863,1,3.928994422159359,1.0,1,3.2894469065509377,1,3.8699679863937035,1.0
iid_gaussian,250,0.0006486042237145085,0.015963189476279244,,,,,,,,iid_gaussian,0.6450009797119844,2.0182018425711234,1,3.3161591693406214,1,3.9514473703997464,1,3.702051191228543,1,4.4112660754984105,4,1,3.4011149681317256,1,4.120514593025898,1,3.4011149681317256,1,4.120514593025898,1,3.420290274474878,1,4.1184198864096535,1,3.5061090534524,1,4.2761908371845605,50,0,1,3.6865605295234105,1,4.364920655226656,11,19,1,3.509206362688901,1,4.2046096129966015,43,5.813953488372093,1,3.7270244136852786,1,4.453328175918148,1,3.500194098791996,1,4.161701475282436,1,3.3493360482518275,1,4.14702121375014,1,3.281010263365337,1,3.8277040897318204,1,3.431428594960859,1,4.05240202172446,1.0,1,3.26511595543734,1,3.8727658289164477,1.0
iid_gaussian,250,0.0011637464946933108,0.013279419234058898,,,,,,,,iid_gaussian,1.3911679839964872,1.1416535642340138,1,3.307107779042802,1,3.9406619736306614,1,3.14766089255658,1,3.7506692898808978,4,1,3.2954031358792153,1,4.00681732684618,1,3.2954031358792153,1,4.00681732684618,1,3.290068076238394,1,4.006776651766605,1,3.5290355429329487,1,4.1150742632817385,50,0,1,2.734276252050677,1,3.256508097938836,11,19,1,3.545870021052822,1,4.258465501856708,42,5.9523809523809526,1,3.0793216666454803,1,3.713805291892597,1,2.8749930754758015,1,3.474517386622627,1,2.771932751753282,1,3.425703273345629,1,2.599719509214051,1,3.1072575824084754,1,3.321640108681878,1,3.951729553227774,1.0,1,3.234030933785176,1,3.7618410189636995,1.0
